id,safe_score,mean_score,obstacle_score,obstacle_gap,water_risk_score,water_risk_gap,unsafe_proxy_score,unsafe_proxy_gap,non_traversable_score,non_traversable_gap
goose_046,0.9805090427398682,0.16962753236293793,6.471305096056312e-05,0.9804443296889076,0.005983580835163593,0.9745254619047046,0.034390319138765335,0.9461187236011028,0.034390319138765335,0.9461187236011028
goose_047,0.9706892967224121,0.10917079448699951,,,7.550256214017281e-06,0.9706817464661981,0.015116533264517784,0.9555727634578943,0.015116533264517784,0.9555727634578943
goose_048,0.8926606774330139,0.07740957289934158,0.03686726838350296,0.855793409049511,4.839311804971658e-05,0.8926122843149642,0.0219049621373415,0.8707557152956724,0.0219049621373415,0.8707557152956724
goose_049,0.9281530380249023,0.20150548219680786,0.18866772949695587,0.7394853085279465,2.6969960345013533e-06,0.9281503410288678,0.10151238739490509,0.8266406506299973,0.10151238739490509,0.8266406506299973
goose_050,0.9012627005577087,0.39412835240364075,0.01888178288936615,0.8823809176683426,3.942596322303871e-06,0.9012587579613864,0.02912757359445095,0.8721351269632578,0.02912757359445095,0.8721351269632578
goose_051,0.545203447341919,0.1682547628879547,6.396179742296226e-06,0.5451970511621766,0.000675984367262572,0.5445274629746564,0.04449997469782829,0.5007034726440907,0.04449997469782829,0.5007034726440907
goose_052,0.9847450852394104,0.17936335504055023,0.00039406883297488093,0.9843510164064355,0.037091176956892014,0.9476539082825184,0.03712083399295807,0.9476242512464523,0.03712083399295807,0.9476242512464523
goose_053,0.8473948240280151,0.05484087020158768,0.006272774655371904,0.8411220493726432,0.0029649820644408464,0.8444298419635743,0.036839548498392105,0.810555275529623,0.036839548498392105,0.810555275529623
goose_054,0.8567188382148743,0.2725362479686737,0.0004083929816260934,0.8563104452332482,0.00015510775847360492,0.8565637304564007,0.00786704570055008,0.8488517925143242,0.00786704570055008,0.8488517925143242
goose_055,0.9959250092506409,0.1858081966638565,0.0,0.9959250092506409,0.01635374315083027,0.9795712660998106,0.09797992557287216,0.8979450836777687,0.09797992557287216,0.8979450836777687
goose_056,0.8261299729347229,0.2375456839799881,0.2212822288274765,0.6048477441072464,0.0002855753991752863,0.8258443975355476,0.05330280214548111,0.7728271707892418,0.05330280214548111,0.7728271707892418
