id,lisa_traversable_area,hard_risk_area,overlap_area,overlap_over_a,overlap_over_b,iou
goose_246,0.2541640625,0.0006826171875,0.00055029296875,0.0021651092736564314,0.8061516446307927,0.0021639826497321154
goose_248,0.19674658203125,0.001921875,0.0,0.0,0.0,0.0
goose_250,0.27768896484375,0.04005908203125,0.0,0.0,0.0,0.0
goose_251,0.34112744140625,0.0519189453125,4.443359375e-05,0.00013025511394441076,0.0008558262014402725,0.000113062017622625
goose_252,0.1419248046875,0.04927587890625,0.0,0.0,0.0,0.0
goose_254,0.24370166015625,0.23722265625,8.056640625e-05,0.00033059440874626456,0.0003396235735802919,0.00016755215441589536
goose_255,0.1176669921875,0.0,0.0,0.0,0.0,0.0
goose_257,0.27612060546875,0.00604150390625,0.0,0.0,0.0,0.0
goose_259,0.12024609375,0.0041708984375,0.0,0.0,0.0,0.0
goose_268,0.436279296875,0.0,0.0,0.0,0.0,0.0
goose_271,0.26409375,0.13098681640625,0.0,0.0,0.0,0.0
goose_273,0.14033251953125,0.0385712890625,0.0,0.0,0.0,0.0
goose_276,0.15031982421875,0.0,0.0,0.0,0.0,0.0
goose_277,0.1125302734375,0.0006650390625,0.0,0.0,0.0,0.0
goose_278,0.095994140625,0.0007431640625,0.0,0.0,0.0,0.0
goose_282,0.0370390625,0.0,0.0,0.0,0.0,0.0
goose_285,0.32942431640625,0.0,0.0,0.0,0.0,0.0
goose_286,0.29176611328125,0.0,0.0,0.0,0.0,0.0
goose_287,0.23897021484375,0.0,0.0,0.0,0.0,0.0
goose_289,0.266734375,0.078990234375,5.859375e-06,2.196707867139087e-05,7.417847340655874e-05,1.6948386513579966e-05
goose_293,0.150193359375,0.20858740234375,0.0,0.0,0.0,0.0
goose_294,0.14268505859375,0.011205078125,6.34765625e-06,4.4487182558134526e-05,0.0005664981697504576,4.124967476204887e-05
goose_298,0.13086962890625,0.02017724609375,6.34765625e-06,4.850366202630203e-05,0.00031459477771907666,4.202617907664597e-05
goose_300,0.1703828125,0.0,0.0,0.0,0.0,0.0
goose_303,0.246001953125,0.0003505859375,0.0,0.0,0.0,0.0
goose_307,0.24197802734375,0.0062548828125,1.953125e-06,8.071497323273413e-06,0.00031225604993659204,7.868176569734924e-06
goose_310,0.14018359375,0.02764697265625,0.00019140625,0.0013653969403914878,0.006923226364654047,0.0011417752858045823
goose_311,0.27542041015625,0.0778251953125,0.00622705078125,0.022609256800199606,0.08001330104224955,0.017944431780741156
goose_314,0.30038037109375,0.03590185546875,0.0,0.0,0.0,0.0
goose_315,0.13738671875,0.0007060546875,0.0,0.0,0.0,0.0
goose_316,0.12614990234375,0.0124384765625,0.0,0.0,0.0,0.0
goose_317,0.2911494140625,0.19021826171875,0.0,0.0,0.0,0.0
goose_319,0.1870234375,0.0,0.0,0.0,0.0,0.0
goose_324,0.3150888671875,0.0361357421875,0.0,0.0,0.0,0.0
goose_325,0.14431298828125,0.0316640625,1.953125e-06,1.3533951609310229e-05,6.168270416879961e-05,1.109887152220718e-05
goose_326,0.3771435546875,0.190162109375,0.0003447265625,0.0009140460130233249,0.001812803631765114,0.0006080252442430447
goose_328,0.30541259765625,0.0743251953125,0.0002333984375,0.0007642069753858778,0.003140233086736521,0.0006150085239144199
goose_330,0.16876611328125,0.001935546875,0.00076611328125,0.004539497096618264,0.39581231069732287,0.004508257956243439
goose_331,0.225052734375,0.02405517578125,0.0,0.0,0.0,0.0
goose_333,0.17086279296875,0.0430595703125,2.1484375e-05,0.0001257405115920585,0.0004989454108305293,0.00010044079813887665
goose_334,0.1667890625,0.0,0.0,0.0,0.0,0.0
goose_337,0.35350830078125,0.01276171875,0.0,0.0,0.0,0.0
goose_339,0.27375048828125,0.01124853515625,0.0,0.0,0.0,0.0
goose_342,0.15014111328125,0.03270166015625,0.0,0.0,0.0,0.0
goose_343,0.0326953125,0.0165908203125,5.859375e-06,0.0001792114695313738,0.0003531696980295141,0.00011889899530231161
goose_344,0.163982421875,9.765625e-07,9.765625e-07,5.955287699931052e-06,0.99999950000025,5.955287699931052e-06
goose_346,0.27374462890625,0.02482861328125,1.7578125e-05,6.421358866547357e-05,0.0007079785246374957,5.88772115751635e-05
goose_350,0.24608154296875,0.02438134765625,4.19921875e-05,0.00017064338508820747,0.0017223078925415595,0.00015528454990925734
goose_351,0.22978564453125,0.00306884765625,0.0,0.0,0.0,0.0
goose_353,0.1299443359375,8.3984375e-05,1.46484375e-06,1.1272855714919726e-05,0.017441860363710114,1.1265701571523064e-05
goose_356,0.185794921875,0.0,0.0,0.0,0.0,0.0
goose_357,0.26282568359375,0.0796201171875,0.0,0.0,0.0,0.0
goose_358,0.1681455078125,0.0,0.0,0.0,0.0,0.0
goose_359,0.11114794921875,0.03195947265625,0.0,0.0,0.0,0.0
goose_360,0.1656123046875,0.0428193359375,9.765625e-06,5.8966784010392995e-05,0.00022806577416666974,4.6855086588090245e-05
goose_362,0.14069873046875,0.000501953125,0.0,0.0,0.0,0.0
goose_363,0.2378046875,0.006705078125,4.8828125e-07,2.053286901667981e-06,7.282260413102078e-05,1.996984553320492e-06
goose_364,0.32618359375,0.00932958984375,2.44140625e-06,7.48476102653874e-06,0.00026168419949433797,7.276685789786332e-06
goose_365,0.377525390625,0.07354296875,0.000123046875,0.00032593006471997704,0.001673129016826412,0.00027286429549008064
goose_366,0.118521484375,0.0,0.0,0.0,0.0,0.0
goose_367,0.15866162109375,0.0022431640625,0.0,0.0,0.0,0.0
goose_370,0.14394091796875,0.18927392578125,0.00595166015625,0.041347938030532314,0.03144469124137665,0.018186158586140404
goose_371,0.14940283203125,0.0,0.0,0.0,0.0,0.0
goose_372,0.21857177734375,8.0078125e-05,0.0,0.0,0.0,0.0
goose_373,0.144185546875,0.16908447265625,0.0,0.0,0.0,0.0
goose_374,0.1215078125,0.0046533203125,0.0,0.0,0.0,0.0
goose_375,0.22630859375,0.0557548828125,0.00045166015625,0.0019957711228057395,0.00810081796360236,0.001603839505078356
goose_377,0.22820068359375,0.0386845703125,0.0,0.0,0.0,0.0
goose_378,0.25847021484375,0.0,0.0,0.0,0.0,0.0
goose_379,0.18492236328125,0.2765,2.099609375e-05,0.0001135400466303333,7.593523960203588e-05,4.5505053177368635e-05
goose_382,0.26997705078125,0.001095703125,0.0002685546875,0.0009947315400415711,0.24509803910646255,0.0009916932169969155
goose_386,0.3325087890625,0.000224609375,0.00020361328125,0.0006123545841413198,0.9065217371597354,0.0006123159197724999
goose_387,0.4520791015625,0.0865888671875,0.0003212890625,0.0007106921363743569,0.003710512366473939,0.0005968069918926792
goose_394,0.15802099609375,0.0,0.0,0.0,0.0,0.0
goose_397,0.3278818359375,0.11592919921875,0.0001884765625,0.0005748307525508862,0.0016257902562025338,0.00042485793124959426
goose_398,0.1859384765625,0.0,0.0,0.0,0.0,0.0
goose_399,0.0939501953125,0.0,0.0,0.0,0.0,0.0
goose_402,0.35767626953125,0.0426669921875,1.806640625e-05,5.0510497309905776e-05,0.0004234281659789954,4.512932601175664e-05
goose_404,0.37926123046875,0.01610498046875,0.0,0.0,0.0,0.0
goose_405,0.3995009765625,0.0,0.0,0.0,0.0,0.0
goose_409,0.29090625,0.00436474609375,3.759765625e-05,0.0001292432054998368,0.008613938918378573,0.00012734892613410447
goose_412,0.412630859375,0.0301982421875,2.978515625e-05,7.218354025939666e-05,0.0009863208614787323,6.72655876971601e-05
goose_413,0.1168251953125,1.46484375e-05,0.0,0.0,0.0,0.0
goose_418,0.26058984375,0.0452177734375,0.02161083984375,0.08293047623314946,0.47792799602101455,0.07604181879083553
goose_422,0.11542822265625,0.0,0.0,0.0,0.0,0.0
goose_425,0.20820703125,0.00222119140625,0.0,0.0,0.0,0.0
goose_426,0.04137353515625,0.0268623046875,0.0,0.0,0.0,0.0
goose_429,0.29237841796875,0.04322900390625,0.0,0.0,0.0,0.0
goose_431,0.0879111328125,6.8359375e-05,0.0,0.0,0.0,0.0
goose_432,0.1635205078125,0.02609619140625,6.689453125e-05,0.00040908955179190455,0.0025633829169695315,0.0003529126888846596
goose_433,0.20995654296875,0.02402490234375,0.00110009765625,0.005239644550687713,0.045789890859382766,0.004723854732546114
goose_436,0.25297900390625,0.051712890625,2.44140625e-06,9.650627966343144e-06,4.7210786720104146e-05,8.01276914890287e-06
goose_438,0.3651142578125,0.00668896484375,0.0,0.0,0.0,0.0
goose_439,0.01280517578125,0.69303466796875,0.0017060546875,0.13323164918462416,0.002461716226259155,0.002422912682219522
goose_440,0.13894189453125,0.0,0.0,0.0,0.0,0.0
goose_441,0.2716513671875,0.04193115234375,1.904296875e-05,7.010076535643525e-05,0.00045414847161043205,6.073082540968278e-05
goose_443,0.19926904296875,0.0046201171875,5.37109375e-06,2.6953979755044795e-05,0.0011625449163852732,2.6343898034682115e-05
goose_448,0.24914453125,0.0265390625,0.0,0.0,0.0,0.0
goose_453,0.28635986328125,0.00113427734375,2.44140625e-06,8.525657967639117e-06,0.0021523891510321184,8.492093012181922e-06
goose_456,0.33966845703125,0.0016103515625,0.0,0.0,0.0,0.0
goose_457,0.10427880859375,0.0283037109375,3.90625e-06,3.745967232134096e-05,0.0001380119380302589,2.946365106187196e-05
goose_458,0.26463330078125,0.0,0.0,0.0,0.0,0.0
goose_460,0.2472900390625,0.04357763671875,0.0,0.0,0.0,0.0
goose_462,0.2069462890625,0.0283642578125,0.0,0.0,0.0,0.0
