id,safe_score,mean_score,obstacle_score,obstacle_gap,water_risk_score,water_risk_gap,unsafe_proxy_score,unsafe_proxy_gap,non_traversable_score,non_traversable_gap
goose_036,0.9662277698516846,0.1888667494058609,4.679506560023583e-07,0.9662273019010286,0.0013897570315748453,0.9648380128201097,0.18615032732486725,0.7800774425268173,0.18615032732486725,0.7800774425268173
goose_037,0.8349470496177673,0.2776435315608978,0.00046940636821091175,0.8344776432495564,4.011643795820419e-06,0.8349430379739715,0.0069155702367424965,0.8280314793810248,0.0069155702367424965,0.8280314793810248
goose_038,0.7947913408279419,0.3062257468700409,0.015096805058419704,0.7796945357695222,0.028990184888243675,0.7658011559396982,0.012752997688949108,0.7820383431389928,0.012752997688949108,0.7820383431389928
goose_039,,0.2983928918838501,0.0,,0.5786314010620117,,0.31381869316101074,,0.31381869316101074,
goose_040,0.9752944707870483,0.38952499628067017,0.02174357697367668,0.9535508938133717,0.0,0.9752944707870483,0.023078007623553276,0.9522164631634951,0.023078007623553276,0.9522164631634951
goose_041,0.9067081809043884,0.2820760905742645,0.040000639855861664,0.8667075410485268,0.0,0.9067081809043884,0.1312502771615982,0.7754579037427902,0.1312502771615982,0.7754579037427902
goose_042,0.7378602027893066,0.0852685496211052,0.0,0.7378602027893066,0.0,0.7378602027893066,0.006490811239928007,0.7313693915493786,0.006490811239928007,0.7313693915493786
goose_043,0.8623238801956177,0.21410924196243286,5.245267311693169e-05,0.8622714275225007,0.020573025569319725,0.841750854626298,0.06066989526152611,0.8016539849340916,0.06066989526152611,0.8016539849340916
goose_044,0.9178968071937561,0.2646760046482086,2.2013618945493363e-05,0.9178747935748106,0.0014925977448001504,0.916404209448956,0.019146762788295746,0.8987500444054604,0.019146762788295746,0.8987500444054604
goose_045,0.9151815176010132,0.15478307008743286,0.0003461320011410862,0.9148353855998721,0.0011066271690651774,0.914074890431948,0.015151957981288433,0.9000295596197248,0.015151957981288433,0.9000295596197248
goose_046,0.9811096787452698,0.1749163419008255,0.00011131895007565618,0.9809983597951941,0.009878401644527912,0.9712312771007419,0.0412328876554966,0.9398767910897732,0.0412328876554966,0.9398767910897732
goose_047,0.989622175693512,0.11489557474851608,,,3.088060111622326e-05,0.9895912950923957,0.022866636514663696,0.9667555391788483,0.022866636514663696,0.9667555391788483
goose_048,0.9090304374694824,0.08335915207862854,0.047880981117486954,0.8611494563519955,3.1070045224623755e-05,0.9089993674242578,0.026294106617569923,0.8827363308519125,0.026294106617569923,0.8827363308519125
goose_049,0.9524213671684265,0.14127449691295624,0.032982341945171356,0.9194390252232552,0.0,0.9524213671684265,0.03360502049326897,0.9188163466751575,0.03360502049326897,0.9188163466751575
goose_050,0.9731993079185486,0.43193644285202026,0.07675199210643768,0.8964473158121109,0.00014924367133062333,0.973050064247218,0.08391473442316055,0.889284573495388,0.08391473442316055,0.889284573495388
goose_051,0.5281859636306763,0.2730817496776581,1.7767164536053315e-05,0.5281681964661402,0.004349205642938614,0.5238367579877377,0.2203676402568817,0.30781832337379456,0.2203676402568817,0.30781832337379456
goose_052,0.9863885045051575,0.2123776078224182,0.18431374430656433,0.8020747601985931,0.04608823359012604,0.9403002709150314,0.09154835343360901,0.8948401510715485,0.09154835343360901,0.8948401510715485
goose_053,0.5798513293266296,0.2331581711769104,0.005136214662343264,0.5747151146642864,0.03320557251572609,0.5466457568109035,0.35058683156967163,0.229264497756958,0.35058683156967163,0.229264497756958
goose_054,0.874177098274231,0.2782164216041565,0.0006882916204631329,0.8734888066537678,0.00026442622765898705,0.873912672046572,0.010920273140072823,0.8632568251341581,0.010920273140072823,0.8632568251341581
goose_055,0.9958704113960266,0.17960001528263092,0.0,0.9958704113960266,0.018733900040388107,0.9771365113556385,0.09127382189035416,0.9045965895056725,0.09127382189035416,0.9045965895056725
goose_056,0.8948116302490234,0.2206781804561615,0.012573267333209515,0.8822383629158139,0.0017454259796068072,0.8930662042694166,0.009429248049855232,0.8853823821991682,0.009429248049855232,0.8853823821991682
