id,safe_score,mean_score,obstacle_score,obstacle_gap,water_risk_score,water_risk_gap,unsafe_proxy_score,unsafe_proxy_gap,non_traversable_score,non_traversable_gap
goose_026,0.8778101205825806,0.22069478034973145,2.2269285182119347e-05,0.8777878512973984,0.0046780649572610855,0.8731320556253195,0.003205519635230303,0.8746046009473503,0.003205519635230303,0.8746046009473503
goose_027,0.8696679472923279,0.05760984495282173,0.0,0.8696679472923279,0.00016193902411032468,0.8695060082682176,0.02608972042798996,0.8435782268643379,0.02608972042798996,0.8435782268643379
goose_028,0.9866213202476501,0.36333948373794556,0.010966937057673931,0.9756543831899762,0.13259682059288025,0.8540244996547699,0.31852272152900696,0.6680985987186432,0.31852272152900696,0.6680985987186432
goose_029,0.9457160234451294,0.29542115330696106,0.048525355756282806,0.8971906676888466,0.00033099911524914205,0.9453850243298803,0.03980419784784317,0.9059118255972862,0.03980419784784317,0.9059118255972862
goose_030,0.9900016784667969,0.2365586906671524,0.01548860501497984,0.974513073451817,0.05452950298786163,0.9354721754789352,0.17303231358528137,0.8169693648815155,0.17303231358528137,0.8169693648815155
goose_031,0.9948750734329224,0.32442477345466614,0.023026488721370697,0.9718485847115517,0.3863521218299866,0.6085229516029358,0.3186461925506592,0.6762288808822632,0.3186461925506592,0.6762288808822632
goose_032,0.9722450971603394,0.24435517191886902,3.4691089240368456e-05,0.972210406071099,3.49848487530835e-05,0.9722101123115863,0.0011132799554616213,0.9711318172048777,0.0011132799554616213,0.9711318172048777
goose_033,0.8991196155548096,0.13631553947925568,0.0,0.8991196155548096,0.00018112138786818832,0.8989384941669414,0.04962988570332527,0.8494897298514843,0.04962988570332527,0.8494897298514843
goose_034,0.9838869571685791,0.17510010302066803,0.0,0.9838869571685791,0.0007341597229242325,0.9831527974456549,0.0034531434066593647,0.9804338137619197,0.0034531434066593647,0.9804338137619197
goose_035,0.9776352047920227,0.30400609970092773,3.5464140637486707e-06,0.977631658377959,0.009293769486248493,0.9683414353057742,0.0053251045756042,0.9723101002164185,0.0053251045756042,0.9723101002164185
goose_036,0.9536677598953247,0.19766542315483093,1.826148945838213e-06,0.9536659337463789,0.002117032650858164,0.9515507272444665,0.1954352855682373,0.7582324743270874,0.1954352855682373,0.7582324743270874
goose_037,0.8159963488578796,0.26726800203323364,0.00017851956363301724,0.8158178292942466,0.0,0.8159963488578796,0.0007670416962355375,0.8152293071616441,0.0007670416962355375,0.8152293071616441
goose_038,0.8145924806594849,0.3187170624732971,0.01089437771588564,0.8036981029435992,0.0432911142706871,0.7713013663887978,0.016862129792571068,0.7977303508669138,0.016862129792571068,0.7977303508669138
goose_039,,0.3267356753349304,0.0,,0.5704732537269592,,0.3380814492702484,,0.3380814492702484,
goose_040,0.9724531173706055,0.3907814621925354,0.01584492437541485,0.9566081929951906,6.3004877119965386e-06,0.9724468168828935,0.022661419585347176,0.9497916977852583,0.022661419585347176,0.9497916977852583
goose_041,0.9040135741233826,0.267342746257782,0.01321843359619379,0.8907951405271888,2.1773792013846105e-07,0.9040133563854624,0.10780864208936691,0.7962049320340157,0.10780864208936691,0.7962049320340157
goose_042,0.7291143536567688,0.08376810699701309,0.0,0.7291143536567688,0.0,0.7291143536567688,0.0054868608713150024,0.7236274927854538,0.0054868608713150024,0.7236274927854538
goose_043,0.9747503995895386,0.2890908122062683,0.000509894045535475,0.9742405055440031,0.04600478336215019,0.9287456162273884,0.12966781854629517,0.8450825810432434,0.12966781854629517,0.8450825810432434
goose_044,0.9152204990386963,0.26151522994041443,0.0,0.9152204990386963,0.00022543517115991563,0.9149950638675364,0.013578668236732483,0.9016418308019638,0.013578668236732483,0.9016418308019638
goose_045,0.9059306383132935,0.1474597454071045,3.737157749128528e-05,0.9058932667358022,0.00022249508765526116,0.9057081432256382,0.005395158659666777,0.9005354796536267,0.005395158659666777,0.9005354796536267
goose_046,0.9777880311012268,0.16760744154453278,2.6413490559207276e-06,0.9777853897521709,0.0026844004169106483,0.9751036306843162,0.030733486637473106,0.9470545444637537,0.030733486637473106,0.9470545444637537
goose_047,0.9499334096908569,0.10562941431999207,,,1.605299075890798e-07,0.9499332491609493,0.012517443858087063,0.9374159658327699,0.012517443858087063,0.9374159658327699
goose_048,0.8861954212188721,0.07907091826200485,0.04346460849046707,0.842730812728405,4.6217865019571036e-05,0.8861492033538525,0.02431882545351982,0.8618765957653522,0.02431882545351982,0.8618765957653522
goose_049,0.9706059098243713,0.24724875390529633,0.2974246144294739,0.6731812953948975,1.5021245189927868e-06,0.9706044076998523,0.14825621247291565,0.8223496973514557,0.14825621247291565,0.8223496973514557
goose_050,0.8935810327529907,0.39180225133895874,0.026427678763866425,0.8671533539891243,7.786627247696742e-05,0.8935031664805138,0.0387839674949646,0.8547970652580261,0.0387839674949646,0.8547970652580261
goose_051,0.517815113067627,0.14041559398174286,0.0,0.517815113067627,7.151340105338022e-05,0.5177435996665736,0.009987390600144863,0.5078277224674821,0.009987390600144863,0.5078277224674821
goose_052,0.979628324508667,0.17053866386413574,0.0,0.979628324508667,0.016507696360349655,0.9631206281483173,0.022516850382089615,0.9571114741265774,0.022516850382089615,0.9571114741265774
goose_053,0.965195894241333,0.13024254143238068,0.004867256619036198,0.9603286376222968,0.021765487268567085,0.9434304069727659,0.15347886085510254,0.8117170333862305,0.15347886085510254,0.8117170333862305
goose_054,0.8494774103164673,0.27126777172088623,0.000523440248798579,0.8489539700676687,8.977719699032605e-05,0.849387633119477,0.009401528164744377,0.8400758821517229,0.009401528164744377,0.8400758821517229
goose_055,0.9885846376419067,0.16278156638145447,0.0,0.9885846376419067,0.005490518640726805,0.9830941190011799,0.07215327024459839,0.9164313673973083,0.07215327024459839,0.9164313673973083
goose_056,0.8183265328407288,0.2411639243364334,0.2536134719848633,0.5647130608558655,0.00020314754510764033,0.8181233852956211,0.060532644391059875,0.7577938884496689,0.060532644391059875,0.7577938884496689
